Channel Title,Channel Username,ID,Message,Date,Media Path
ABAY MART ዓባይ ገበያ,@abaymart,5721,,2024-04-20 09:05:56+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,5720,"✳️ Folding Washing Machine 
ተጣጣፊ የልብስ ማጠቢያ ማሽን

✔️ቦታ የማያጣብብና 2kg የሚመዝን ማጠብያ ማሽን 
       👉ለዳይፐር 
       👉 ለፓንት ቦክሰር እና ካልሲ 
       👉ለ ቲሸርት ሁነኛ ተመራጭ

✔️ Fashionable 
✔️ Lightweight 
✔️ Convenient 
✔️ Easy to carry 
✔️Folding Storage  
✔️ Live Oxygen Sterilization 
✔️Save water & Electricity

           ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-04-20 09:02:33+00:00,photos\@abaymart_5720.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5719,,2024-04-20 08:56:26+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,5718,"💥BACK HOLDER
🤩ከ 25° በላይ ሲያጎነብሱ ቫይብሬሽን ሴንሰር እንዲስተካከሉ ምልክት ይሰጣል!
👉ለሰውነታችን ቅርፅ መስተካከል ከፍተኛ አስተዋፅኦ የሚያደርግ!
👉በእንቅስቃሴ ወቅት የማይጨማደድ!
👉ለአጠቃቀም ምቹ የሆነ!
👉single button vibration
👉at office,while cooking,while using phone,while reading,watching television,while walking no matter where u can use
👉charge in 1.5 hour
👉micro usb charging
👉charge last 20 days
ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-04-20 08:55:29+00:00,photos\@abaymart_5718.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5717,"💥VINTAGE T9 TRIMMER
🤩ባለ 4 size መቀያየርያ ያለው ፀጉር ማስተካከያ!
👉unity count:1.00count
👉power source:battrey powered
👉6,500rpm high speed  motor
👉unique wide groove teeth designed
👉time saver
👉High Quality
ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-04-20 08:53:53+00:00,photos\@abaymart_5717.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5716,"💥X9 pro mini smart watch 

👉The W&O X9 Pro Smartwatch is a stylish and feature-packed wearable perfect for those who want to stay connected and maintain a healthy lifestyle. Here are the key features of the X9 Pro:
👉Display: The smartwatch boasts a bright and vibrant 2.02-inch Super AMOLED display, making it easy to read even in direct sunlight.
👉 Battery Life: With a long-lasting battery, the X9 Pro can last up to 7 days on a single charge
👉 Health and Fitness Tracking:
    👉Heart Rate Monitoring
    👉Blood Oxygen Levels
   👉Sleep Tracking
 👉Step Count: Measure your daily steps.
👉 Built-in GPS
👉NFC Payments
👉 waterproof up to IP67

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-04-20 08:46:59+00:00,photos\@abaymart_5716.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5715,"RW-23 SMART WATCH

Brighten your protocol with ⌚️HainoTeko Germany RW~23 Smart Watch 🇩🇪
        
💯 Original and High Quality 🔰

📞+📱+⌚️+⏱+🩺 All in One

👁‍🗨 Wide Viewing Angle 
🔳 Premium look with Stainless Steel 
📳 Motion Sensor
🔳 HD colourful large screen
🩺 Real Heart Rate, Blood Pressure & Blood Oxygen Sensor
💦 IP68 Waterproof + Many Sports Mode 🚴‍♂️🏃‍♀️
📲 Bluetooth Calling With Best Quality Speaker + Direct HD Mic
🎼 Media Control
📩 Social Networks Notification 
🌦 Weather
🔸 100+ Watch Faces And Diy Watch Face From Phone Gallery
⌚️ 3 Sets Menu,  Shortcut Menu with 3D Rotary Crown Button With Vibration Feedback 
🔌 Wireless Charging 


ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-04-20 08:41:42+00:00,photos\@abaymart_5715.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5714,,2024-04-20 08:13:58+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,5713,"💥EASY FEET CLEANER

👉የወገብ ህመም ላለባቸው ገላግሌ
🤩ጎንበስ ብለን እግራችንን ማሸት ለማንችል ተመራጭ
🤩እግራችን ማሳጅ በማድረግ ንፁህ እግር እንዲኖረን የሚያደርግ!
🤩ከስሩ መለጠፊያ ጎማ ስላለው  የማያንሸራት ከወለሉ ለጥፈን በደንብ የውስጥ እግራችን ማሸት የሚያስችል!
🤩ለአጠቃቀም ምቹ!
👉easy to clean!
👉suction cup structure
👉size 28x14x11.5cm
👉color:blue


ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-04-20 08:12:35+00:00,photos\@abaymart_5713.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5712,"✳️ TAMOU T5 TRUE WIRELESS AIRBUDS

👉 Pop-up Pairing
👍 Both Airbuds Switch Freely
👍 Inductive Touch
👉 Free Cover + Wireless Charger
👉 Bluetooth Version: BT50



ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-04-19 04:35:09+00:00,photos\@abaymart_5712.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5711,"VEGER power bank 
👍25000 mAh
🍬ተመራጭ ብራንድ
🍬ከፍተኛ አቅም ያለው
🍬ለማንኛውም አይነት ስልክ ተስማሚ
🍬በኪስ ለመያዝ ቀላልና አመች
🍬2 port ያለው



ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-04-19 04:34:01+00:00,photos\@abaymart_5711.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5710,,2024-04-19 04:33:01+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,5709,"💥ZIKR RING
🤩ስክሪኑ ላይ በግልፅ የቆጠሩትን እና የሰላት ሰዓት የሚያሳይ!
🤩 33,66,99ና100 ሲደርሱ ቫይብሬት የሚያደርግ!
👉integrated CNC button
👉easily keep track if your daily tasbeeh count at all
ይምጡና ይጎብኙን! ተደስተው ይመለሳሉ!

ባሉበት ሆነው ቢያዙንም ያሉበት እናደርሳለን!

አድራሻ:
❇️ቁጥር 1:- ፒያሳ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2:- መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️ 0980323232
📞☎️ 0909858687
📞☎️ 0913892969


ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!!!

ABAY MART : ቤተሰብ ለመሆን
ABAY KIDS : የህጻናት እቃዎችን ለማግኘት
ABAY MART : የፌስቡክ ገጻችን

ትእዛዝ አስተያየትና ጥያቄዎትን ይህን በመጫን 👈 ያስቀምጡልን",2024-04-19 04:32:01+00:00,photos\@abaymart_5709.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5708,,2024-04-19 04:31:01+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,5707,"⭐️Selfie and Professional Live Stream Ring Light
🌟ለየትኛውም ስማርት ስልክ የሚሆን ቪዲዮ ለመቀረጽ ወሳኝ እና አስፈላጊ በተለይ እንቅስቃሴ ለማያስፍለገው ቀረጻ 👌

👍 24 LEDs 3 Brightness Levels.
👍 360° Rotating Smart Phone Cradle.
👍 USB power supply with light control

👉ለ TikTok, YouTube,  Skype & Zoom Discussion,  እና ወዘተ ከፍተኛ ጥራት ያለው  ስራዎን ለማድረግ ያድርጋል ብርሀን በመልቀቅ ለHD ቪዲዮ ቀረፃ የሚያገለግል
👉 3 አይነት የተለያዩ የ ላይት ከለር ምርጫዎች ያሉት 
👉 ባትሪ አያስፈልገውም ፣ እንደ ላፕቶፕ ፣ ዴስክቶፕ ፣ ፖወር ባንክ እና የመሳሰሉትን በመጠቀም ይሰራል 

🔷plus Best for Makeup studio👌

🏬 አድራሻ:-

❇️ቁጥር 1:-  ፒያሳ፤ ሰባራ ባቡር፤ አናኒያ ቢዝነስ ሴንተር 3ኛ ፎቅ
❇️ቁጥር 2 :- መገናኛ፤ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ


የመረጡትን ዕቃ ይዘዙ፤ያሉበት እናደርሳለን!!
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ተኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ተኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎችን ለማግኘት
Abay mart:ፌስቡክ ገፆችን
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን በመጫን👈ያስቀምጡልን!",2024-04-19 04:30:59+00:00,photos\@abaymart_5707.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5705,"💥3 in 1 toothbrush sterilizer 

👉የጥርስ ብሩሽ➕ ሳሙናዎን በንፅህና እና በአግባቡ የሚያስጠቅም ዘመናዊ መሳሪያ 


✨Multi functional Toothbrush sterilizer & dispenser✨

✅Toothbrush sterilizer and dispenser, ግድግዳ ላይ የራሱ መለጠፊያ ያለው ብሩሽ ላይ የሚገኙ ባክቴሪያዎችን በ 3 ደቂቃ ውስጥ መግደል የሚችል ስትራላይዘር ያለው በአንዴ 4 ብሩሽ እና ፂም መላጫ መያዝ የሚችል እንዲሁም ከስር በመጫን ብቻ የጥርስ ሳሙናው ብሩሹ ላይ ማድረግ የሚያስችል ሲስተም ያለው
✔️አጠቃቀሙ ቀላል
✔️ የጥርስ ሳሙና ብክነት የሚያስወግድ
✔️ማንኛውንም ዓይነት የጥርስ ሳሙና መያዝ የሚችል
📍Easy mount
📍To be charged with light 
📍long battery life
📍Uv sterilization 
📍Multiple storage rack
📍Smart infrared induction(sensor)

የመረጡትን ዕቃ ይዘዙ፤ያሉበት እናደርሳለን!!
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ተኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ተኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎችን ለማግኘት
Abay mart:ፌስቡክ ገፆችን
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን በመጫን👈ያስቀምጡልን!",2024-04-18 16:23:09+00:00,photos\@abaymart_5705.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5704,,2024-04-18 16:19:14+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,5703,"✳️ LED Pet Cabin Mini Table Lamp

PRODUCT SPECIFICATIONS

👉 Material: ABS
👉 Size: 8 X 28 cm
👉 Two Gear Lighting
👉 Fluorescent Night Light
👉 Lamp Light: White
👉 Power Source: USB
👉 Chargeable
👉 Flexible Neck to use it at different heights and angles
👉 Eco-Friendly
👉 Colors: Peach and Green


የመረጡትን ዕቃ ይዘዙ፤ያሉበት እናደርሳለን!!
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ተኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ተኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎችን ለማግኘት
Abay mart:ፌስቡክ ገፆችን
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን በመጫን👈ያስቀምጡልን!",2024-04-18 16:15:45+00:00,photos\@abaymart_5703.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5702,,2024-04-18 16:02:25+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,5701,"✳️ Moon LED Lamp

👉 በቻርጅ የሚሰራ
👉 ለልጅዎ ዓይን ደህንነት Eye Protection Mode ያለው
👉 መብራቱ ወደፈለጉት አቅጣጫ 360° መዞር የሚችል
👉 ለማንበቢያ፤ ለመኝታ ቤት.... መሆን የሚችል

        


የመረጡትን ዕቃ ይዘዙ፤ያሉበት እናደርሳለን!!
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ተኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ተኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎችን ለማግኘት
Abay mart:ፌስቡክ ገፆችን
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን በመጫን👈ያስቀምጡልን!",2024-04-18 15:58:37+00:00,photos\@abaymart_5701.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5700,,2024-04-18 15:57:30+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,5699,".                 🔷ፈጣን ፀጉር ማስወገጃ 
💥Finishing Touch Advanced Instant Hair Remover Laser Epilator Shaver

👉 ከአሁን በኋላ የሚያሰቃይ ፡የሚቆርጥ፡የሚያቆስል፡የሚሸት የፀጉር ማስወገጃ ዘዴዎችን መጠቀም ቀረ 
👉 ክንድ, ፊት እና ያልተፈለገ ጸጉር ባለበት ቦታ ሁሉ የሚጠቀሙበት
👉 ለሁሉም የቆዳ ዓይነቶች እና ቀለሞች ተስማሚ
👉 ፈጣን ፡ከህመም ነጻ  ደህንነቱ የተጠበቀ፣ ትንሽ እና ተንቀሳቃሽ በቻርጅ የሚሰራ
💎safe and gentle on the most sensitive skin
               
ዋጋ፦ 1,300 ብር ✅




የመረጡትን ዕቃ ይዘዙ፤ያሉበት እናደርሳለን!!
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ተኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ተኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎችን ለማግኘት
Abay mart:ፌስቡክ ገፆችን
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን በመጫን👈ያስቀምጡልን!",2024-04-18 15:52:10+00:00,photos\@abaymart_5699.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5698,,2024-04-18 15:51:55+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,5697,"💥MOSQUITO KILLER
🤩የበራሪ ትኋሳን መግደያ የኤሌክትሪክ ስቲክ!

👉High Quality
👉Auto mode button
👉uv mode light💡on night time
😎healing from disturbing noise!
🔥250v usb charging
🔥120MAH
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናትዕቃዎችንለማግኘት
Abay mart:የፌስቡክ ገፆችን
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን 👉በመጫን ያስቀምጡልን!",2024-04-18 15:48:47+00:00,photos\@abaymart_5697.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5696,"💥ANTI CRACK HEAL SOURCE
🤩ለእግር ተረከዝ መቆራረጥና ለተረከዝ ህመም ሁነኛ መፍትሄ!
👉ለአጠቃቀም ምቹ!
👉SOFT HANDE MADE
😎High quality
😎water resistance 
🔥Strong material
🤩Comfortable
🤩Compact in size
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎች ለማግኘት
Abay mart:የፌስቡክ ገፆችን 
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን 👉በመጫን ያስቀምጡልን!",2024-04-18 15:45:23+00:00,photos\@abaymart_5696.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5695,,2024-04-18 15:45:10+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,5694,"💥WASHING MACHINE CLEANER
🤩የልብስ ማጠቢያ ማሽን ማፅጃ!
👉ለአጠቃቀም ምቹ!
👉Help remove grime and odor
👉reduce load of machine for safety
👉remove dirty effectively
👌 ለረጅም ጊዜ ጥቅም ላይ ከመዋል የሚመጣን ሽታ ያስወግዳል
👌 የተከማቸ ቆሻሻን ያጸዳል 
👌 የልብስ ማጠቢያ ማሽንዎን የመጠቀሚያ ጊዜን ያራዝመዋል
👌 በሰው አካል ላይ ጎጂ የሆኑ ንጥረ ነገሮችን አልያዘም
ጥንቃቄ፡ 
ከልብስ ጋር አይጠቀሙ!
Top load machines:
1️⃣ Fill 3/4 of the machine with water. 
2️⃣ Add 2 tablets into the water and operate the machine for 5-10 minutes until they dissolve. 
3️⃣ Leave the water to stand for 1-2 hours. 
4️⃣ Operate the machine 1 time at its normal course

FRONT-LOAD MACHINES :
1️⃣ Add 1 tablet into machine drum, close the door, and operate as per normal course
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎች ለማግኘት
Abay mart:የፌስቡክ ገፆችን 
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን 👉በመጫን ያስቀምጡልን!",2024-04-18 15:40:53+00:00,photos\@abaymart_5694.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5693,,2024-04-18 15:39:37+00:00,
ABAY MART ዓባይ ገበያ,@abaymart,5692,"⭐️Magnetic Car Phone Holder
🌟ለሁሉም አይነት smart phone የሚሆን ማግኔታዊ የስልክ ማስቀመጫ

👉Newest Powerful Magnet Mount
👉Portable Mini Metal Car Phone Holder
👉 Car Holder for iPhone, Samsung, Huawei, Sony, Moto GPS device, etc. (Black)

ዋጋ፦✅ 950 ብር


የመረጡትን ዕቃ ይዘዙ፤ያሉበት እናደርሳለን!!
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ተኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ተኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎችን ለማግኘት
Abay mart:ፌስቡክ ገፆችን
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን በመጫን👈ያስቀምጡልን!",2024-04-18 15:38:57+00:00,photos\@abaymart_5692.jpg
ABAY MART ዓባይ ገበያ,@abaymart,5691,"💥AIR POT FOR COFEE AND TEA
🤩3Liter ፔርሙዝ!
👉Brand:Red chery
👉insulated service hold hot beverage 
👉can easily despense the beverage
By using pump or level lid
👉Keep beverage for 24 hours
👉High quality
👉very easy to clean
አድራሻ:
✅ቁጥር1:-ፒያሳ ሰባራባቡር፤አናንያ ቢዝነስ ሴንተር 3ኛ ፎቅ
✅ቁጥር2:-መገናኛ ከአደባባይ ወደ ደራርቱ ሲሄዱ ሲቲ ሞል 3ኛ ፎቅ
ስልክ:
📞☎️:-0980323232
📞☎️:-0909858687
📞☎️:-0913892969
ለወዳጅ ዘመድዎ ሼር በማድረግ ውለታ ይዋሉላቸው!!!
Abay mart:ቤተሰብ ለመሆን
Abay kids:የህፃናት ዕቃዎች ለማግኘት
Abay mart:የፌስቡክ ገፆችን 
ትዕዛዝ አስተያየትና ጥያቄዎችን ይህን 👉በመጫን ያስቀምጡልን!",2024-04-18 15:37:17+00:00,photos\@abaymart_5691.jpg
